image_name,Type_1,Type_2,Type_3
483.jpg,0.7536341547966003,0.7350605726242065,0.09719157218933104
484.jpg,0.7081383466720581,0.7625804543495178,0.10289772599935533
485.jpg,0.06744445115327835,0.3106862008571625,0.9829646348953248
486.jpg,0.07202859967947006,0.4189657866954804,0.9625288248062134
487.jpg,0.6426199674606323,0.7299642562866211,0.12896311283111572
488.jpg,0.22726547718048096,0.999634861946106,0.11984472721815108
489.jpg,0.16382159292697904,0.9943359494209292,0.16417373716831207
49.jpg,0.0690697506070137,0.4066791236400604,0.985719621181488
490.jpg,0.1656017154455185,0.9821134209632874,0.1831003427505493
491.jpg,0.23322933912277224,0.9895418882369996,0.13097450137138367
492.jpg,0.4912578463554382,0.940909743309021,0.0971594750881195
493.jpg,0.25760233402252203,0.9847723841667176,0.1283601075410843
494.jpg,0.09566447883844376,0.5493534803390503,0.8732693791389465
495.jpg,0.18437983095645905,0.9999997615814208,0.1074145808815956
496.jpg,0.06666834652423859,0.317873477935791,0.9960784912109376
497.jpg,0.5651687383651733,0.8829542994499207,0.08283384144306183
498.jpg,0.4476301968097687,0.8457563519477844,0.14202038943767548
499.jpg,0.05948798730969429,0.19423699378967285,0.9998002052307128
5.jpg,0.5176604390144348,0.9461718797683716,0.09292159974575044
50.jpg,0.06246864050626755,0.17530038952827454,0.9999807476997375
500.jpg,0.13801708817481995,0.9869595170021056,0.2054032981395721
501.jpg,0.7511862516403198,0.7699888348579407,0.07970936596393585
502.jpg,0.07030127197504044,0.30326923727989197,0.99367094039917
503.jpg,0.14002710580825806,0.9956852197647096,0.20322446525096893
504.jpg,0.05892844870686531,0.19008395075798035,0.9999058246612548
505.jpg,0.5538225769996643,0.8747892975807191,0.11117959022521973
506.jpg,0.508090078830719,0.9536935091018676,0.09131748974323273
507.jpg,0.4174501895904541,0.9306043982505798,0.123726949095726
508.jpg,0.10975603014230728,0.8637760877609253,0.5585454106330872
509.jpg,0.2130618691444397,0.9850188493728638,0.16241160035133362
51.jpg,0.7325636744499207,0.7339861392974854,0.10360690206289293
510.jpg,0.08805415034294127,0.6790186166763306,0.8518611788749695
511.jpg,0.0574781782925129,0.18002325296401978,0.9999748468399048
52.jpg,0.09199879318475723,0.7765400409698486,0.8113155961036682
53.jpg,0.07123556733131409,0.3130752146244049,0.976279079914093
54.jpg,0.10141828656196594,0.8457609415054321,0.6107478141784668
55.jpg,0.06011279672384263,0.19658146798610687,0.9998408555984496
56.jpg,0.09241297841072084,0.7483519911766052,0.6914089918136597
57.jpg,0.428804099559784,0.8958238363265991,0.13187932968139648
58.jpg,0.7332630157470703,0.7613773941993713,0.08419956266880035
59.jpg,0.7819794416427612,0.7154465317726135,0.09237318485975267
6.jpg,0.7951194047927856,0.7319010496139526,0.08825696259737015
60.jpg,0.694383442401886,0.7965373396873474,0.10421252250671388
61.jpg,0.5296222567558289,0.903805673122406,0.10755319148302077
62.jpg,0.09670189768075944,0.69672691822052,0.7859906554222107
63.jpg,0.12973685562610626,0.9920997023582458,0.22326907515525812
64.jpg,0.7826144099235535,0.7068122029304504,0.0858820304274559
65.jpg,0.7769699096679688,0.7064812183380127,0.08368426561355591
66.jpg,0.471266120672226,0.7482726573944092,0.19000037014484408
67.jpg,0.06446734070777893,0.2401258796453476,0.9978424310684204
68.jpg,0.1718699336051941,0.9999997019767758,0.11313971877098085
69.jpg,0.2368960231542588,0.9969281554222108,0.0958634465932846
7.jpg,0.06473050266504288,0.2706570029258728,0.99039226770401
70.jpg,0.7298527359962463,0.8021803498268127,0.08336292952299118
71.jpg,0.12248512357473372,0.8758999705314636,0.5258353352546692
72.jpg,0.7044499516487122,0.833317220211029,0.09233947843313216
73.jpg,0.09084960073232652,0.8096945881843567,0.7224186062812805
74.jpg,0.0711330845952034,0.5156924724578857,0.9810959696769714
75.jpg,0.515439510345459,0.9151009321212769,0.1116289645433426
76.jpg,0.0717947706580162,0.3261743187904358,0.9924073815345764
77.jpg,0.2117794454097748,0.9904541969299316,0.11548975855112074
78.jpg,0.0719301700592041,0.4052006304264069,0.9794663190841676
79.jpg,0.8014771938323975,0.7187982201576233,0.08049111068248749
8.jpg,0.2328841984272003,0.9713380336761476,0.1416550725698471
80.jpg,0.16029585897922516,0.9552455544471741,0.30937808752059937
81.jpg,0.1243990808725357,0.7422919869422913,0.7078609466552734
82.jpg,0.7369060516357422,0.7518315315246582,0.10730309784412384
83.jpg,0.06230679526925088,0.18257096409797668,0.9997721314430236
84.jpg,0.17786410450935364,0.9964314103126526,0.13172294199466705
85.jpg,0.7805519700050354,0.7490932941436768,0.06867953389883041
86.jpg,0.06799211353063582,0.2447153478860855,0.9996466636657716
87.jpg,0.06720001995563507,0.2131088525056839,0.9993177652359008
88.jpg,0.6669620275497437,0.7925080060958862,0.08888663351535797
89.jpg,0.11982139945030212,0.9284788966178894,0.4358895123004913
9.jpg,0.4438678324222565,0.8921229839324951,0.13310445845127106
90.jpg,0.6180949211120605,0.8902485370635986,0.08466368913650513
91.jpg,0.2903856039047241,0.996870458126068,0.0906805545091629
92.jpg,0.05765470489859581,0.1856008917093277,0.9998506903648376
93.jpg,0.2535918354988098,0.9723745584487916,0.14112046360969546
94.jpg,0.2506949603557587,0.9909802079200744,0.10573069006204604
95.jpg,0.14641688764095304,0.9919496178627014,0.1771336942911148
96.jpg,0.6800557971000671,0.8261635303497314,0.09112341701984407
97.jpg,0.2768683135509491,0.8881285786628723,0.2007535994052887
98.jpg,0.7916014194488525,0.7431849837303162,0.08549541234970093
99.jpg,0.08966690301895143,0.590300440788269,0.9153002500534058
